 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1,1,0,334.425,137.530,0,11.561,2.484,7.602,26.218,98.158,0.200
2,1,1,334.913,137.463,0,10.655,2.359,6.899,22.875,82.926,0.200
3,1,2,334.998,137.441,0,10.845,2.370,6.965,23.194,84.380,0.200
4,1,3,335.023,137.395,0,10.755,2.378,7.007,23.390,85.234,0.200
5,1,4,335.054,137.313,0,10.764,2.391,7.078,23.706,86.569,0.200
6,1,5,335.046,137.269,0,10.688,2.387,7.052,23.572,85.908,0.200
7,1,6,335.072,137.191,0,10.614,2.402,7.138,23.974,87.695,0.200
8,1,7,335.049,137.096,0,10.563,2.406,7.159,24.068,88.080,0.200
9,1,8,335.030,137.066,0,10.472,2.420,7.233,24.413,89.620,0.200
10,1,9,335.028,137.038,0,10.415,2.418,7.222,24.356,89.342,0.200
11,1,10,335.029,137.007,0,10.373,2.424,7.258,24.523,90.069,0.200
12,1,11,335.075,136.954,0,10.349,2.395,7.081,23.672,86.328,0.200
13,1,12,335.064,136.985,0,10.273,2.410,7.171,24.114,88.386,0.200
14,1,13,335.035,136.928,0,10.184,2.393,7.072,23.632,86.165,0.200
15,1,14,335.012,136.893,0,10.143,2.385,7.029,23.444,85.375,0.200
16,1,15,335.049,136.841,0,10.156,2.389,7.051,23.558,85.908,0.200
17,1,16,335.031,136.831,0,9.990,2.384,7.023,23.403,85.152,0.200
18,1,17,335.005,136.794,0,10.030,2.386,7.041,23.520,85.780,0.250
19,1,18,335.022,136.797,0,9.916,2.389,7.049,23.530,85.732,0.200
20,1,19,335.072,136.821,0,9.971,2.388,7.046,23.522,85.702,0.200
21,1,20,335.046,136.771,0,9.908,2.397,7.090,23.722,86.587,0.250
22,1,21,335.013,136.658,0,9.826,2.381,7.006,23.329,84.795,0.200
23,1,22,334.992,136.664,0,9.761,2.378,6.986,23.226,84.310,0.250
24,1,23,334.986,136.595,0,9.780,2.384,7.020,23.390,85.047,0.200
25,1,24,334.991,136.522,0,9.702,2.373,6.962,23.122,83.833,0.200
26,1,25,334.984,136.493,0,9.629,2.377,6.986,23.224,84.242,0.200
27,1,26,334.937,136.469,0,9.583,2.375,6.981,23.222,84.326,0.200
28,1,27,334.933,136.411,0,9.560,2.384,7.026,23.418,85.134,0.200
29,1,28,334.918,136.378,0,9.520,2.386,7.037,23.466,85.313,0.200
30,1,29,334.916,136.341,0,9.486,2.390,7.057,23.553,85.674,0.200
31,1,30,334.905,136.328,0,9.395,2.393,7.074,23.631,86.012,0.200
32,1,31,334.913,136.233,0,9.421,2.389,7.060,23.593,85.935,0.200
33,1,32,334.440,136.317,0,10.097,2.529,7.845,27.331,103.053,0.200
34,1,33,334.441,136.278,0,10.022,2.524,7.814,27.171,102.280,0.200
35,1,34,334.433,136.298,0,10.028,2.529,7.840,27.291,102.800,0.200
36,1,35,334.447,136.295,0,9.917,2.537,7.888,27.524,103.888,0.200
37,1,36,334.449,136.219,0,9.870,2.538,7.900,27.592,104.234,0.200
38,1,37,334.427,136.205,0,9.830,2.527,7.841,27.337,103.160,0.200
39,1,38,334.420,136.178,0,9.719,2.529,7.850,27.361,103.183,0.200
40,1,39,334.419,136.168,0,9.668,2.534,7.878,27.497,103.830,0.200
41,1,40,334.424,136.118,0,9.650,2.527,7.837,27.304,102.949,0.200
42,1,41,334.431,136.180,0,9.625,2.539,7.904,27.613,104.341,0.200
43,1,42,334.410,136.160,0,9.512,2.544,7.938,27.799,105.290,0.200
44,1,43,334.415,136.150,0,9.537,2.543,7.931,27.762,105.085,0.200
45,1,44,334.423,136.139,0,9.562,2.541,7.913,27.659,104.548,0.200
46,1,45,334.382,136.120,0,9.386,2.542,7.922,27.700,104.726,0.200
47,1,46,334.401,136.097,0,9.429,2.536,7.887,27.545,104.058,0.200
48,1,47,334.400,136.095,0,9.372,2.543,7.926,27.717,104.793,0.200
49,1,48,334.431,136.038,0,9.202,2.526,7.818,27.174,102.295,0.200
50,1,49,334.382,136.097,0,9.247,2.543,7.923,27.695,104.680,0.200
51,1,50,334.468,135.996,0,9.102,2.522,7.796,27.066,101.789,0.200
52,1,51,334.431,135.948,0,9.025,2.504,7.687,26.526,99.236,0.200
53,1,52,334.401,135.939,0,8.989,2.509,7.718,26.690,100.065,0.200
54,1,53,334.442,135.959,0,8.967,2.507,7.710,26.661,99.961,0.200
55,1,54,334.451,135.966,0,8.880,2.522,7.796,27.080,101.912,0.200
56,1,55,334.430,135.966,0,8.894,2.513,7.740,26.780,100.411,0.200
57,1,56,334.442,136.005,0,8.786,2.518,7.773,26.966,101.358,0.200
58,1,57,334.437,135.975,0,8.826,2.532,7.851,27.336,103.071,0.200
59,1,58,334.450,135.937,0,8.765,2.515,7.750,26.828,100.630,0.200
60,1,59,334.437,135.905,0,8.757,2.506,7.703,26.625,99.774,0.200
61,1,60,334.422,135.868,0,8.653,2.504,7.696,26.602,99.718,0.200
62,1,61,334.404,135.843,0,8.637,2.490,7.614,26.195,97.772,0.200
63,1,62,334.416,135.819,0,8.529,2.506,7.701,26.596,99.563,0.200
64,1,63,334.415,135.785,0,8.528,2.489,7.605,26.140,97.477,0.200
65,1,64,334.425,135.749,0,8.526,2.495,7.640,26.318,98.320,0.200
66,1,65,334.406,135.726,0,8.504,2.499,7.664,26.419,98.724,0.200
67,1,66,334.422,135.668,0,8.413,2.478,7.552,25.907,96.477,0.200
68,1,67,334.388,135.628,0,8.437,2.477,7.542,25.850,96.168,0.200
69,1,68,334.409,135.618,0,8.395,2.473,7.518,25.740,95.684,0.200
70,1,69,334.378,135.629,0,8.304,2.482,7.573,26.001,96.878,0.200
71,1,70,334.341,135.543,0,8.290,2.465,7.476,25.535,94.719,0.200
72,1,71,334.369,135.508,0,8.304,2.472,7.509,25.684,95.359,0.200
73,1,72,334.341,135.556,0,8.132,2.467,7.487,25.580,94.897,0.200
74,1,73,334.345,135.476,0,8.152,2.487,7.596,26.086,97.153,0.200
75,1,74,334.343,135.422,0,8.109,2.482,7.568,25.970,96.669,0.200
76,1,75,334.334,135.410,0,8.015,2.477,7.544,25.862,96.194,0.200
77,1,76,334.336,135.349,0,7.975,2.473,7.525,25.773,95.803,0.200
78,1,77,334.303,135.307,0,7.947,2.481,7.562,25.929,96.425,0.200
79,1,78,334.295,135.274,0,7.873,2.467,7.491,25.610,95.036,0.200
80,1,79,334.276,135.192,0,7.808,2.474,7.527,25.779,95.786,0.200
81,1,80,334.267,135.245,0,7.767,2.462,7.461,25.458,94.297,0.200
82,1,81,334.220,135.133,0,7.661,2.479,7.559,25.930,96.446,0.200
83,1,82,334.263,135.135,0,7.654,2.483,7.582,26.040,96.970,0.200
84,1,83,334.251,135.115,0,7.641,2.488,7.605,26.146,97.442,0.200
85,1,84,334.240,135.130,0,7.571,2.484,7.587,26.074,97.156,0.200
86,1,85,334.285,135.071,0,7.548,2.487,7.608,26.182,97.683,0.200
87,1,86,334.238,135.044,0,7.443,2.488,7.613,26.210,97.816,0.200
88,1,87,334.251,135.068,0,7.380,2.495,7.647,26.347,98.352,0.200
89,1,88,334.231,135.055,0,7.406,2.491,7.626,26.258,97.986,0.200
90,1,89,334.241,134.993,0,7.208,2.452,7.402,25.200,93.313,0.200
91,1,90,334.282,134.933,0,7.255,2.451,7.395,25.168,93.164,0.200
92,1,91,334.249,134.946,0,7.215,2.436,7.307,24.732,91.095,0.200
93,1,92,334.225,134.939,0,7.093,2.448,7.378,25.079,92.737,0.200
94,1,93,334.218,134.948,0,7.044,2.444,7.355,24.963,92.164,0.200
95,1,94,334.262,134.967,0,7.031,2.450,7.383,25.084,92.656,0.200
96,1,95,334.279,134.929,0,7.103,2.452,7.398,25.176,93.195,0.200
97,1,96,334.265,134.872,0,6.990,2.436,7.315,24.801,91.552,0.200
98,1,97,334.252,134.901,0,6.961,2.437,7.320,24.816,91.581,0.200
99,1,98,334.248,134.868,0,6.865,2.427,7.260,24.530,90.260,0.200
100,1,99,334.268,134.877,0,6.828,2.440,7.336,24.882,91.836,0.200
101,1,100,334.265,134.889,0,6.869,2.444,7.354,24.965,92.201,0.200
102,1,101,334.281,134.867,0,6.818,2.441,7.339,24.882,91.769,0.200
103,1,102,334.251,134.857,0,6.805,2.443,7.351,24.967,92.271,0.200
104,1,103,334.238,134.869,0,6.742,2.425,7.251,24.484,90.053,0.200
105,1,104,334.242,134.831,0,6.738,2.436,7.304,24.714,91.012,0.200
106,1,105,334.218,134.810,0,6.612,2.419,7.223,24.364,89.547,0.200
107,1,106,334.220,134.795,0,6.614,2.432,7.294,24.696,91.040,0.200
108,1,107,334.230,134.815,0,6.590,2.425,7.256,24.520,90.248,0.200
109,1,108,334.240,134.793,0,6.644,2.426,7.252,24.474,89.932,0.200
110,1,109,334.221,134.741,0,6.580,2.424,7.242,24.423,89.691,0.200
111,1,110,334.222,134.765,0,6.497,2.418,7.220,24.376,89.705,0.200
112,1,111,334.216,134.767,0,6.546,2.431,7.285,24.642,90.747,0.200
113,1,112,334.246,134.748,0,6.434,2.428,7.270,24.576,90.472,0.200
114,1,113,334.222,134.717,0,6.329,2.420,7.228,24.394,89.710,0.200
115,1,114,334.191,134.674,0,6.344,2.417,7.211,24.319,89.384,0.200
116,1,115,334.161,134.684,0,6.307,2.425,7.260,24.556,90.492,0.200
117,1,116,334.213,134.652,0,6.347,2.418,7.213,24.311,89.281,0.200
118,1,117,334.223,134.668,0,6.291,2.425,7.254,24.512,90.213,0.200
119,1,118,334.194,134.642,0,6.274,2.409,7.163,24.078,88.217,0.200
120,1,119,334.207,134.610,0,6.193,2.410,7.170,24.097,88.254,0.200
121,1,120,334.180,134.644,0,6.155,2.417,7.213,24.331,89.447,0.200
122,1,121,334.201,134.566,0,6.201,2.409,7.159,24.041,87.990,0.200
123,1,122,334.222,134.584,0,6.176,2.423,7.242,24.447,89.876,0.200
124,1,123,334.195,134.550,0,6.088,2.414,7.196,24.246,89.022,0.200
